"Plot","Week","Plant_sp","Plant_id","N_flowers","Total_N_flowers","prop_ind_inter","prop_ind_intra"
"A","13","HHAL","477",26,431,0.11340206185567,0.866666666666667
"A","13","HPIC","681",0,4,0.235294117647059,0
"A","13","HPIC","685",0,5,0.235294117647059,0
"A","13","HPIC","678",0,4.5,0.235294117647059,0
"A","13","HPIC","682",0,4.5,0.235294117647059,0
"A","13","HPIC","684",0,2,0.235294117647059,0
"A","13","HPIC","679",0,22,0.235294117647059,0
"A","13","HPIC","677",0,1.5,0.235294117647059,0
"A","13","HPIC","676",0,6.5,0.235294117647059,0
"A","13","HPIC","680",0,4,0.235294117647059,0
"A","13","HPIC","683",0,7,0.235294117647059,0
"A","13","LPED","271",0,597,0.247422680412371,0
"A","13","LPED","263",0,514,0.247422680412371,0
"A","13","LPED","274",0,444,0.247422680412371,0
"A","13","LPED","268",0,402,0.247422680412371,0
"A","13","LPED","275",0,1157,0.247422680412371,0
"A","13","LPED","272",0,315,0.247422680412371,0
"A","13","LPED","270",0,43,0.247422680412371,0
"A","13","LPED","261",0,756,0.247422680412371,0
"A","13","LPED","265",0,510,0.247422680412371,0
"A","13","LPED","267",0,399.5,0.247422680412371,0
"A","13","LPED","269",0,83,0.247422680412371,0
"A","13","LPED","266",0,346,0.247422680412371,0
"A","13","LPED","264",0,532,0.247422680412371,0
"A","13","LPED","262",0,697,0.247422680412371,0
"A","13","LPED","273",0,114.5,0.247422680412371,0
"A","13","ROFF","239",0,514,0.224299065420561,0
"A","13","ROFF","238",0,111,0.224299065420561,0
"A","13","ROFF","237",0,1352,0.224299065420561,0
"A","13","ROFF","240",0,1019,0.224299065420561,0
"A","13","ROFF","236",0,83.5,0.224299065420561,0
"A","13","SGEN","246",0,166,0.237623762376238,0
"A","13","SGEN","247",0,377,0.237623762376238,0
"A","13","SGEN","243",0,231.5,0.237623762376238,0
"A","13","SGEN","Y",0,367,0.237623762376238,0
"A","13","SGEN","242",0,103.5,0.237623762376238,0
"A","13","SGEN","248",0,68.5,0.237623762376238,0
"A","13","SGEN","241",0,310,0.237623762376238,0
"A","13","SGEN","245",0,465,0.237623762376238,0
"A","13","SGEN","250",0,407.5,0.237623762376238,0
"A","13","SGEN","249",0,232.5,0.237623762376238,0
"A","13","SGEN","244",0,63,0.237623762376238,0
"A","13","TMAS","566",18,91,0.128712871287129,1
"A","13","TMAS","569",81,244,0.128712871287129,1
"A","13","TMAS","574",25,217,0.128712871287129,1
"A","13","TMAS","568",9,114,0.128712871287129,1
"A","13","TMAS","570",134,302,0.128712871287129,1
"A","13","TMAS","575",13,151,0.128712871287129,1
"A","13","TMAS","572_1",50,378,0.128712871287129,1
"A","13","TMAS","573",142,237.5,0.128712871287129,1
"A","13","TMAS","572",756,1919,0.128712871287129,1
"A","13","TMAS","567",105,131,0.128712871287129,1
"A","13","TMAS","571",148,559,0.128712871287129,1
"A","13","UPAR","13",0,967,0.247422680412371,0
"A","13","UPAR","2",0,1777,0.247422680412371,0
"A","13","UPAR","10",0,21,0.247422680412371,0
"A","13","UPAR","7",0,1602,0.247422680412371,0
"A","13","UPAR","11",0,156,0.247422680412371,0
"A","13","UPAR","6",0,1879.5,0.247422680412371,0
"A","13","UPAR","15",0,5654,0.247422680412371,0
"A","13","UPAR","14",0,209,0.247422680412371,0
"A","13","UPAR","12",0,452,0.247422680412371,0
"A","13","UPAR","1",0,1167,0.247422680412371,0
"A","13","UPAR","5",0,643,0.247422680412371,0
"A","13","UPAR","9",0,94,0.247422680412371,0
"A","13","UPAR","3",0,494,0.247422680412371,0
"A","13","UPAR","8",0,627,0.247422680412371,0
"A","13","UPAR","4",0,60,0.247422680412371,0
"A","14","CLIB","377",0,29,0.247422680412371,0
"A","14","CLIB","370",0,118,0.247422680412371,0
"A","14","CLIB","367",0,168,0.247422680412371,0
"A","14","CLIB","366",0,237,0.247422680412371,0
"A","14","CLIB","373",0,92,0.247422680412371,0
"A","14","CLIB","379",0,40,0.247422680412371,0
"A","14","CLIB","369",0,238,0.247422680412371,0
"A","14","CLIB","375",0,175,0.247422680412371,0
"A","14","CLIB","374",0,124,0.247422680412371,0
"A","14","CLIB","371",0,351,0.247422680412371,0
"A","14","CLIB","380",0,8,0.247422680412371,0
"A","14","CLIB","368",0,61,0.247422680412371,0
"A","14","CLIB","376",0,206,0.247422680412371,0
"A","14","CLIB","378",0,14,0.247422680412371,0
"A","14","CLIB","372",0,33,0.247422680412371,0
"A","14","HCOM","114",0,207,0.247422680412371,0
"A","14","HCOM","107",0,506,0.247422680412371,0
"A","14","HCOM","118",0,481,0.247422680412371,0
"A","14","HCOM","116",0,278,0.247422680412371,0
"A","14","HCOM","120",0,150,0.247422680412371,0
"A","14","HCOM","111",0,170,0.247422680412371,0
"A","14","HCOM","113",0,659.5,0.247422680412371,0
"A","14","HCOM","106",0,626,0.247422680412371,0
"A","14","HCOM","119",0,183,0.247422680412371,0
"A","14","HCOM","112",0,193,0.247422680412371,0
"A","14","HCOM","117",0,817,0.247422680412371,0
"A","14","HCOM","109",0,179,0.247422680412371,0
"A","14","HCOM","115",0,502,0.247422680412371,0
"A","14","HCOM","110",0,344,0.247422680412371,0
"A","14","HCOM","108",0,116,0.247422680412371,0
"A","14","HHAL","480",6,30,0.103092783505155,0.933333333333333
"A","14","HHAL","474",4,6,0.103092783505155,0.933333333333333
"A","14","HHAL","475",13,15,0.103092783505155,0.933333333333333
"A","14","HHAL","478",3,3,0.103092783505155,0.933333333333333
"A","14","HHAL","482",25,51.5,0.103092783505155,0.933333333333333
"A","14","HHAL","483",4,11,0.103092783505155,0.933333333333333
"A","14","HHAL","471",110,471.666666666667,0.103092783505155,0.933333333333333
"A","14","HHAL","476",85,245.5,0.103092783505155,0.933333333333333
"A","14","HHAL","485",0,2,0.103092783505155,0.933333333333333
"A","14","HHAL","477",3,431,0.103092783505155,0.933333333333333
"A","14","HHAL","481",1,7,0.103092783505155,0.933333333333333
"A","14","HHAL","484",27,54,0.103092783505155,0.933333333333333
"A","14","HHAL","473",137,289.5,0.103092783505155,0.933333333333333
"A","14","HHAL","472",266,1243.5,0.103092783505155,0.933333333333333
"A","14","HHAL","479",46,151.5,0.103092783505155,0.933333333333333
"A","14","HPIC","677",0,1.5,0.235294117647059,0
"A","14","HPIC","684",0,2,0.235294117647059,0
"A","14","HPIC","685",0,5,0.235294117647059,0
"A","14","HPIC","680",0,4,0.235294117647059,0
"A","14","HPIC","682",0,4.5,0.235294117647059,0
"A","14","HPIC","681",0,4,0.235294117647059,0
"A","14","HPIC","678",0,4.5,0.235294117647059,0
"A","14","HPIC","676",0,6.5,0.235294117647059,0
"A","14","HPIC","679",0,22,0.235294117647059,0
"A","14","HPIC","683",0,7,0.235294117647059,0
"A","14","LPED","261",0,756,0.247422680412371,0
"A","14","LPED","264",0,532,0.247422680412371,0
"A","14","LPED","265",0,510,0.247422680412371,0
"A","14","LPED","268",0,402,0.247422680412371,0
"A","14","LPED","262",0,697,0.247422680412371,0
"A","14","LPED","272",0,315,0.247422680412371,0
"A","14","LPED","273",0,114.5,0.247422680412371,0
"A","14","LPED","266",0,346,0.247422680412371,0
"A","14","LPED","274",0,444,0.247422680412371,0
"A","14","LPED","267",0,399.5,0.247422680412371,0
"A","14","LPED","270",0,43,0.247422680412371,0
"A","14","LPED","263",0,514,0.247422680412371,0
"A","14","LPED","269",0,83,0.247422680412371,0
"A","14","LPED","271",0,597,0.247422680412371,0
"A","14","LPED","275",0,1157,0.247422680412371,0
"A","14","ROFF","237",0,1352,0.224299065420561,0
"A","14","ROFF","236",0,83.5,0.224299065420561,0
"A","14","ROFF","238",0,111,0.224299065420561,0
"A","14","ROFF","239",0,514,0.224299065420561,0
"A","14","ROFF","240",0,1019,0.224299065420561,0
"A","14","SGEN","247",0,377,0.237623762376238,0
"A","14","SGEN","241",0,310,0.237623762376238,0
"A","14","SGEN","249",0,232.5,0.237623762376238,0
"A","14","SGEN","244",0,63,0.237623762376238,0
"A","14","SGEN","243",0,231.5,0.237623762376238,0
"A","14","SGEN","246",0,166,0.237623762376238,0
"A","14","SGEN","248",0,68.5,0.237623762376238,0
"A","14","SGEN","Y",0,367,0.237623762376238,0
"A","14","SGEN","242",0,103.5,0.237623762376238,0
"A","14","SGEN","250",0,407.5,0.237623762376238,0
"A","14","SGEN","245",0,465,0.237623762376238,0
"A","14","TMAS","569",73,244,0.138613861386139,0.909090909090909
"A","14","TMAS","568",76,114,0.138613861386139,0.909090909090909
"A","14","TMAS","575",40,151,0.138613861386139,0.909090909090909
"A","14","TMAS","566",0,91,0.138613861386139,0.909090909090909
"A","14","TMAS","570",64,302,0.138613861386139,0.909090909090909
"A","14","TMAS","573",48,237.5,0.138613861386139,0.909090909090909
"A","14","TMAS","572_1",198,378,0.138613861386139,0.909090909090909
"A","14","TMAS","571",68,559,0.138613861386139,0.909090909090909
"A","14","TMAS","567",26,131,0.138613861386139,0.909090909090909
"A","14","TMAS","574",57,217,0.138613861386139,0.909090909090909
"A","14","TMAS","572",495,1919,0.138613861386139,0.909090909090909
"A","14","UPAR","1",0,1167,0.247422680412371,0
"A","14","UPAR","9",0,94,0.247422680412371,0
"A","14","UPAR","5",0,643,0.247422680412371,0
"A","14","UPAR","15",0,5654,0.247422680412371,0
"A","14","UPAR","8",0,627,0.247422680412371,0
"A","14","UPAR","3",0,494,0.247422680412371,0
"A","14","UPAR","14",0,209,0.247422680412371,0
"A","14","UPAR","10",0,21,0.247422680412371,0
"A","14","UPAR","4",0,60,0.247422680412371,0
"A","14","UPAR","7",0,1602,0.247422680412371,0
"A","14","UPAR","13",0,967,0.247422680412371,0
"A","14","UPAR","11",0,156,0.247422680412371,0
"A","14","UPAR","6",0,1879.5,0.247422680412371,0
"A","14","UPAR","2",0,1777,0.247422680412371,0
"A","14","UPAR","12",0,452,0.247422680412371,0
"A","15","CLIB","378",0,14,0.237113402061856,0
"A","15","CLIB","377",0,29,0.237113402061856,0
"A","15","CLIB","373",0,92,0.237113402061856,0
"A","15","CLIB","376",0,206,0.237113402061856,0
"A","15","CLIB","371",0,351,0.237113402061856,0
"A","15","CLIB","379",0,40,0.237113402061856,0
"A","15","CLIB","367",0,168,0.237113402061856,0
"A","15","CLIB","380",0,8,0.237113402061856,0
"A","15","CLIB","370",0,118,0.237113402061856,0
"A","15","CLIB","368",0,61,0.237113402061856,0
"A","15","CLIB","369",0,238,0.237113402061856,0
"A","15","CLIB","372",0,33,0.237113402061856,0
"A","15","CLIB","366",0,237,0.237113402061856,0
"A","15","CLIB","375",0,175,0.237113402061856,0
"A","15","CLIB","374",0,124,0.237113402061856,0
"A","15","HCOM","106",0,626,0.237113402061856,0
"A","15","HCOM","107",0,506,0.237113402061856,0
"A","15","HCOM","112",0,193,0.237113402061856,0
"A","15","HCOM","115",0,502,0.237113402061856,0
"A","15","HCOM","110",0,344,0.237113402061856,0
"A","15","HCOM","109",0,179,0.237113402061856,0
"A","15","HCOM","113",0,659.5,0.237113402061856,0
"A","15","HCOM","116",0,278,0.237113402061856,0
"A","15","HCOM","118",0,481,0.237113402061856,0
"A","15","HCOM","111",0,170,0.237113402061856,0
"A","15","HCOM","119",0,183,0.237113402061856,0
"A","15","HCOM","117",0,817,0.237113402061856,0
"A","15","HCOM","114",0,207,0.237113402061856,0
"A","15","HCOM","108",0,116,0.237113402061856,0
"A","15","HCOM","120",0,150,0.237113402061856,0
"A","15","HHAL","475",1,15,0.123711340206186,0.733333333333333
"A","15","HHAL","473",71.5,289.5,0.123711340206186,0.733333333333333
"A","15","HHAL","481",0,7,0.123711340206186,0.733333333333333
"A","15","HHAL","479",9,151.5,0.123711340206186,0.733333333333333
"A","15","HHAL","484",5,54,0.123711340206186,0.733333333333333
"A","15","HHAL","485",2,2,0.123711340206186,0.733333333333333
"A","15","HHAL","478",0,3,0.123711340206186,0.733333333333333
"A","15","HHAL","474",1,6,0.123711340206186,0.733333333333333
"A","15","HHAL","476",17.5,245.5,0.123711340206186,0.733333333333333
"A","15","HHAL","483",2,11,0.123711340206186,0.733333333333333
"A","15","HHAL","471",14.5,471.666666666667,0.123711340206186,0.733333333333333
"A","15","HHAL","482",8.5,51.5,0.123711340206186,0.733333333333333
"A","15","HHAL","472",42.5,1243.5,0.123711340206186,0.733333333333333
"A","15","HHAL","477",0,431,0.123711340206186,0.733333333333333
"A","15","HHAL","480",0,30,0.123711340206186,0.733333333333333
"A","15","HPIC","679",0,22,0.176470588235294,0.5
"A","15","HPIC","677",0,1.5,0.176470588235294,0.5
"A","15","HPIC","685",3,5,0.176470588235294,0.5
"A","15","HPIC","676",0,6.5,0.176470588235294,0.5
"A","15","HPIC","682",1,4.5,0.176470588235294,0.5
"A","15","HPIC","683",0,7,0.176470588235294,0.5
"A","15","HPIC","678",1,4.5,0.176470588235294,0.5
"A","15","HPIC","681",0,4,0.176470588235294,0.5
"A","15","HPIC","684",1,2,0.176470588235294,0.5
"A","15","HPIC","680",2,4,0.176470588235294,0.5
"A","15","LPED","270",0,43,0.237113402061856,0
"A","15","LPED","268",0,402,0.237113402061856,0
"A","15","LPED","261",0,756,0.237113402061856,0
"A","15","LPED","266",0,346,0.237113402061856,0
"A","15","LPED","267",0,399.5,0.237113402061856,0
"A","15","LPED","274",0,444,0.237113402061856,0
"A","15","LPED","264",0,532,0.237113402061856,0
"A","15","LPED","273",0,114.5,0.237113402061856,0
"A","15","LPED","265",0,510,0.237113402061856,0
"A","15","LPED","263",0,514,0.237113402061856,0
"A","15","LPED","262",0,697,0.237113402061856,0
"A","15","LPED","272",0,315,0.237113402061856,0
"A","15","LPED","271",0,597,0.237113402061856,0
"A","15","LPED","269",0,83,0.237113402061856,0
"A","15","LPED","275",0,1157,0.237113402061856,0
"A","15","ROFF","236",0,83.5,0.214953271028037,0
"A","15","ROFF","239",0,514,0.214953271028037,0
"A","15","ROFF","237",0,1352,0.214953271028037,0
"A","15","ROFF","238",0,111,0.214953271028037,0
"A","15","ROFF","240",0,1019,0.214953271028037,0
"A","15","SGEN","246",0,166,0.227722772277228,0
"A","15","SGEN","243",0,231.5,0.227722772277228,0
"A","15","SGEN","248",0,68.5,0.227722772277228,0
"A","15","SGEN","249",0,232.5,0.227722772277228,0
"A","15","SGEN","245",0,465,0.227722772277228,0
"A","15","SGEN","Y",0,367,0.227722772277228,0
"A","15","SGEN","250",0,407.5,0.227722772277228,0
"A","15","SGEN","241",0,310,0.227722772277228,0
"A","15","SGEN","242",0,103.5,0.227722772277228,0
"A","15","SGEN","247",0,377,0.227722772277228,0
"A","15","SGEN","244",0,63,0.227722772277228,0
"A","15","TMAS","568",20,114,0.158415841584158,0.636363636363636
"A","15","TMAS","567",0,131,0.158415841584158,0.636363636363636
"A","15","TMAS","570",3,302,0.158415841584158,0.636363636363636
"A","15","TMAS","574",0,217,0.158415841584158,0.636363636363636
"A","15","TMAS","575",12,151,0.158415841584158,0.636363636363636
"A","15","TMAS","572",35,1919,0.158415841584158,0.636363636363636
"A","15","TMAS","571",20,559,0.158415841584158,0.636363636363636
"A","15","TMAS","566",0,91,0.158415841584158,0.636363636363636
"A","15","TMAS","572_1",0,378,0.158415841584158,0.636363636363636
"A","15","TMAS","569",14,244,0.158415841584158,0.636363636363636
"A","15","TMAS","573",47.5,237.5,0.158415841584158,0.636363636363636
"A","15","UPAR","12",0,452,0.237113402061856,0
"A","15","UPAR","1",0,1167,0.237113402061856,0
"A","15","UPAR","11",0,156,0.237113402061856,0
"A","15","UPAR","14",0,209,0.237113402061856,0
"A","15","UPAR","3",0,494,0.237113402061856,0
"A","15","UPAR","7",0,1602,0.237113402061856,0
"A","15","UPAR","10",0,21,0.237113402061856,0
"A","15","UPAR","9",0,94,0.237113402061856,0
"A","15","UPAR","5",0,643,0.237113402061856,0
"A","15","UPAR","15",0,5654,0.237113402061856,0
"A","15","UPAR","2",0,1777,0.237113402061856,0
"A","15","UPAR","6",0,1879.5,0.237113402061856,0
"A","15","UPAR","4",0,60,0.237113402061856,0
"A","15","UPAR","8",0,627,0.237113402061856,0
"A","15","UPAR","13",0,967,0.237113402061856,0
"A","16","CLIB","380",0,8,0.134020618556701,0
"A","16","CLIB","369",0,238,0.134020618556701,0
"A","16","CLIB","366",0,237,0.134020618556701,0
"A","16","CLIB","373",0,92,0.134020618556701,0
"A","16","CLIB","368",0,61,0.134020618556701,0
"A","16","CLIB","375",0,175,0.134020618556701,0
"A","16","CLIB","370",0,118,0.134020618556701,0
"A","16","CLIB","374",0,124,0.134020618556701,0
"A","16","CLIB","372",0,33,0.134020618556701,0
"A","16","CLIB","371",0,351,0.134020618556701,0
"A","16","CLIB","367",0,168,0.134020618556701,0
"A","16","CLIB","376",0,206,0.134020618556701,0
"A","16","CLIB","377",0,29,0.134020618556701,0
"A","16","CLIB","378",0,14,0.134020618556701,0
"A","16","CLIB","379",0,40,0.134020618556701,0
"A","16","HCOM","109",0,179,0.134020618556701,0
"A","16","HCOM","120",0,150,0.134020618556701,0
"A","16","HCOM","117",0,817,0.134020618556701,0
"A","16","HCOM","114",0,207,0.134020618556701,0
"A","16","HCOM","112",0,193,0.134020618556701,0
"A","16","HCOM","110",0,344,0.134020618556701,0
"A","16","HCOM","106",0,626,0.134020618556701,0
"A","16","HCOM","107",0,506,0.134020618556701,0
"A","16","HCOM","113",0,659.5,0.134020618556701,0
"A","16","HCOM","115",0,502,0.134020618556701,0
"A","16","HCOM","116",0,278,0.134020618556701,0
"A","16","HCOM","118",0,481,0.134020618556701,0
"A","16","HCOM","111",0,170,0.134020618556701,0
"A","16","HCOM","119",0,183,0.134020618556701,0
"A","16","HCOM","108",0,116,0.134020618556701,0
"A","16","HHAL","482",2,51.5,0.0824742268041237,0.333333333333333
"A","16","HHAL","471",15,471.666666666667,0.0824742268041237,0.333333333333333
"A","16","HHAL","478",0,3,0.0824742268041237,0.333333333333333
"A","16","HHAL","480",0,30,0.0824742268041237,0.333333333333333
"A","16","HHAL","479",0,151.5,0.0824742268041237,0.333333333333333
"A","16","HHAL","481",0,7,0.0824742268041237,0.333333333333333
"A","16","HHAL","474",0,6,0.0824742268041237,0.333333333333333
"A","16","HHAL","472",24,1243.5,0.0824742268041237,0.333333333333333
"A","16","HHAL","484",0,54,0.0824742268041237,0.333333333333333
"A","16","HHAL","473",37,289.5,0.0824742268041237,0.333333333333333
"A","16","HHAL","475",0,15,0.0824742268041237,0.333333333333333
"A","16","HHAL","485",0,2,0.0824742268041237,0.333333333333333
"A","16","HHAL","476",1,245.5,0.0824742268041237,0.333333333333333
"A","16","HHAL","483",0,11,0.0824742268041237,0.333333333333333
"A","16","HHAL","477",0,431,0.0824742268041237,0.333333333333333
"A","16","HPIC","681",0,4,0.0490196078431373,0.8
"A","16","HPIC","682",2,4.5,0.0490196078431373,0.8
"A","16","HPIC","685",2,5,0.0490196078431373,0.8
"A","16","HPIC","677",0,1.5,0.0490196078431373,0.8
"A","16","HPIC","679",14,22,0.0490196078431373,0.8
"A","16","HPIC","676",2,6.5,0.0490196078431373,0.8
"A","16","HPIC","680",2,4,0.0490196078431373,0.8
"A","16","HPIC","683",2,7,0.0490196078431373,0.8
"A","16","HPIC","684",1,2,0.0490196078431373,0.8
"A","16","HPIC","678",1,4.5,0.0490196078431373,0.8
"A","16","LPED","265",0,510,0.134020618556701,0
"A","16","LPED","271",0,597,0.134020618556701,0
"A","16","LPED","264",0,532,0.134020618556701,0
"A","16","LPED","263",0,514,0.134020618556701,0
"A","16","LPED","269",0,83,0.134020618556701,0
"A","16","LPED","268",0,402,0.134020618556701,0
"A","16","LPED","261",0,756,0.134020618556701,0
"A","16","LPED","266",0,346,0.134020618556701,0
"A","16","LPED","275",0,1157,0.134020618556701,0
"A","16","LPED","262",0,697,0.134020618556701,0
"A","16","LPED","274",0,444,0.134020618556701,0
"A","16","LPED","270",0,43,0.134020618556701,0
"A","16","LPED","273",0,114.5,0.134020618556701,0
"A","16","LPED","267",0,399.5,0.134020618556701,0
"A","16","LPED","272",0,315,0.134020618556701,0
"A","16","ROFF","239",0,514,0.121495327102804,0
"A","16","ROFF","238",0,111,0.121495327102804,0
"A","16","ROFF","237",0,1352,0.121495327102804,0
"A","16","ROFF","236",0,83.5,0.121495327102804,0
"A","16","ROFF","240",0,1019,0.121495327102804,0
"A","16","SGEN","241",0,310,0.128712871287129,0
"A","16","SGEN","Y",0,367,0.128712871287129,0
