ID;Plot;Plant_sp;Plant_id;Branch_inflorescence_id;Flowers_produced;Fruits_produced;;
579;F;SGEN;211;4;28;3;;
579;F;SGEN;211;5;26;5;;
580;F;CLIB;426;1;6;5;;
580;F;CLIB;426;2;7;3;;
580;F;CLIB;426;3;5;3;;
580;F;CLIB;426;4;4;3;;
580;F;CLIB;426;5;4;3;;
581;F;CLIB;427;1;14;10;;
581;F;CLIB;427;2;5;4;;
581;F;CLIB;427;3;6;5;;
581;F;CLIB;427;4;11;10;;
581;F;CLIB;427;5;10;8;;
582;F;CLIB;428;1;10;9;;
582;F;CLIB;428;2;12;10;;
582;F;CLIB;428;3;10;9;;
582;F;CLIB;428;4;9;8;;
582;F;CLIB;428;5;8;8;;
583;F;CLIB;429;1;9;4;;
583;F;CLIB;429;2;19;13;;
583;F;CLIB;429;3;6;4;;
583;F;CLIB;429;4;10;4;;
583;F;CLIB;429;5;11;7;;
584;F;CLIB;430;1;6;6;;
584;F;CLIB;430;2;7;4;;
584;F;CLIB;430;3;9;5;;
584;F;CLIB;430;4;8;6;;
584;F;CLIB;430;5;6;4;;
585;F;CLIB;431;1;4;3;;
585;F;CLIB;431;2;15;9;;
585;F;CLIB;431;3;5;4;;
585;F;CLIB;431;4;11;9;;
585;F;CLIB;431;5;6;5;;
586;F;CLIB;432;1;6;6;;
586;F;CLIB;432;2;11;7;;
586;F;CLIB;432;3;5;4;;
586;F;CLIB;432;4;6;5;;
586;F;CLIB;432;5;8;7;;
587;F;CLIB;433;1;19;9;;
587;F;CLIB;433;2;5;4;;
587;F;CLIB;433;3;17;11;;
587;F;CLIB;433;4;17;10;;
587;F;CLIB;433;5;10;2;;
588;F;CLIB;434;1;8;6;;
588;F;CLIB;434;2;8;7;;
588;F;CLIB;434;3;11;9;;
588;F;CLIB;434;4;4;4;;
588;F;CLIB;434;5;6;4;;
589;F;CLIB;435;1;16;9;;
589;F;CLIB;435;2;4;3;;
589;F;CLIB;435;3;6;6;;
589;F;CLIB;435;4;4;4;;
589;F;CLIB;435;5;16;11;;
590;F;CLIB;561;1;10;6;;
590;F;CLIB;561;2;10;6;;
590;F;CLIB;561;3;3;3;;
590;F;CLIB;561;4;7;3;;
590;F;CLIB;561;5;7;6;;
591;F;CLIB;562;1;7;6;;
591;F;CLIB;562;2;8;6;;
591;F;CLIB;562;3;6;4;;
591;F;CLIB;562;4;6;5;;
591;F;CLIB;562;5;5;3;;
592;F;CLIB;563;1;7;5;;
592;F;CLIB;563;2;7;5;;
592;F;CLIB;563;3;8;5;;
592;F;CLIB;563;4;5;4;;
592;F;CLIB;563;5;4;3;;
593;F;CLIB;564;1;18;17;;
593;F;CLIB;564;2;8;7;;
593;F;CLIB;564;3;8;7;;
593;F;CLIB;564;4;10;7;;
593;F;CLIB;564;5;16;15;;
594;F;CLIB;565;1;14;11;;
594;F;CLIB;565;2;5;5;;
594;F;CLIB;565;3;7;5;;
594;F;CLIB;565;4;6;6;;
594;F;CLIB;565;5;13;10;;
595;F;AVEL;460;1;NA;NA;;
595;F;AVEL;460;2;NA;NA;;
595;F;AVEL;460;3;NA;NA;;
595;F;AVEL;460;4;NA;NA;;
595;F;AVEL;460;5;NA;NA;;
596;F;AVEL;461;1;NA;NA;;
596;F;AVEL;461;2;NA;NA;;
596;F;AVEL;461;3;NA;NA;;
596;F;AVEL;461;4;NA;NA;;
596;F;AVEL;461;5;NA;NA;;
597;F;AVEL;462;1;NA;NA;;
597;F;AVEL;462;2;NA;NA;;
597;F;AVEL;462;3;NA;NA;;
597;F;AVEL;462;4;NA;NA;;
597;F;AVEL;462;5;NA;NA;;
598;F;AVEL;463;1;NA;NA;;
598;F;AVEL;463;2;NA;NA;;
598;F;AVEL;463;3;NA;NA;;
598;F;AVEL;463;4;NA;NA;;
598;F;AVEL;463;5;NA;NA;;
599;F;AVEL;464;1;NA;NA;;
599;F;AVEL;464;2;NA;NA;;
599;F;AVEL;464;3;NA;NA;;
599;F;AVEL;464;4;NA;NA;;
599;F;AVEL;464;5;NA;NA;;
600;F;AVEL;465;1;NA;NA;;
600;F;AVEL;465;2;NA;NA;;
600;F;AVEL;465;3;NA;NA;;
600;F;AVEL;465;4;NA;NA;;
600;F;AVEL;465;5;NA;NA;;
601;F;AVEL;466;1;NA;NA;;
601;F;AVEL;466;2;NA;NA;;
601;F;AVEL;466;3;NA;NA;;
601;F;AVEL;466;4;NA;NA;;
601;F;AVEL;466;5;NA;NA;;
602;F;AVEL;467;1;NA;NA;;
602;F;AVEL;467;2;NA;NA;;
602;F;AVEL;467;3;NA;NA;;
602;F;AVEL;467;4;NA;NA;;
602;F;AVEL;467;5;NA;NA;;
603;F;AVEL;468;1;NA;NA;;
603;F;AVEL;468;2;NA;NA;;
603;F;AVEL;468;3;NA;NA;;
603;F;AVEL;468;4;NA;NA;;
603;F;AVEL;468;5;NA;NA;;
604;F;HHAL;546;1;15;12;;
604;F;HHAL;546;2;12;5;;
604;F;HHAL;546;3;21;6;;
604;F;HHAL;546;4;45;23;;
604;F;HHAL;546;5;21;16;;
605;F;HHAL;547;1;9;6;;
605;F;HHAL;547;2;0;0;;
605;F;HHAL;547;3;0;0;;
605;F;HHAL;547;4;0;0;;
605;F;HHAL;547;5;0;0;;
606;F;HHAL;548;1;30;21;;
606;F;HHAL;548;2;15;13;;
606;F;HHAL;548;3;23;23;;
606;F;HHAL;548;4;16;15;;
606;F;HHAL;548;5;19;15;;
607;F;HHAL;549;1;32;9;;
607;F;HHAL;549;2;10;8;;
607;F;HHAL;549;3;11;1;;
607;F;HHAL;549;4;9;4;;
607;F;HHAL;549;5;29;10;;
608;F;HHAL;550;1;7;3;;
608;F;HHAL;550;2;7;2;;
608;F;HHAL;550;3;25;9;;
608;F;HHAL;550;4;14;7;;
608;F;HHAL;550;5;8;6;;
609;F;HHAL;551;1;11;6;;
609;F;HHAL;551;2;6;4;;
609;F;HHAL;551;3;7;4;;
609;F;HHAL;551;4;3;3;;
609;F;HHAL;551;5;8;6;;
610;F;HHAL;552;1;22;14;;
610;F;HHAL;552;2;12;6;;
610;F;HHAL;552;3;20;8;;
610;F;HHAL;552;4;19;11;;
610;F;HHAL;552;5;19;9;;
611;F;HHAL;553;1;18;12;;
611;F;HHAL;553;2;3;3;;
611;F;HHAL;553;3;3;2;;
611;F;HHAL;553;4;0;0;;
611;F;HHAL;553;5;0;0;;
612;F;HHAL;554;1;26;21;;
612;F;HHAL;554;2;17;9;;
612;F;HHAL;554;3;8;5;;
612;F;HHAL;554;4;15;13;;
612;F;HHAL;554;5;13;10;;
613;F;HHAL;555;1;23;15;;
613;F;HHAL;555;2;15;9;;
613;F;HHAL;555;3;19;17;;
613;F;HHAL;555;4;12;11;;
613;F;HHAL;555;5;16;11;;
614;F;HHAL;556;1;16;14;;
614;F;HHAL;556;2;17;15;;
614;F;HHAL;556;3;23;20;;
614;F;HHAL;556;4;15;13;;
614;F;HHAL;556;5;11;9;;
615;F;HHAL;557;1;28;17;;
615;F;HHAL;557;2;23;19;;
615;F;HHAL;557;3;19;14;;
615;F;HHAL;557;4;16;2;;
615;F;HHAL;557;5;12;7;;
616;F;HHAL;558;1;50;32;;
616;F;HHAL;558;2;17;12;;
616;F;HHAL;558;3;22;13;;
616;F;HHAL;558;4;15;9;;
616;F;HHAL;558;5;13;11;;
617;F;HHAL;559;1;23;19;;
617;F;HHAL;559;2;9;8;;
617;F;HHAL;559;3;19;14;;
617;F;HHAL;559;4;28;21;;
617;F;HHAL;559;5;26;13;;
618;F;HHAL;560;1;18;11;;
618;F;HHAL;560;2;15;13;;
618;F;HHAL;560;3;10;14;;
618;F;HHAL;560;4;10;7;;
618;F;HHAL;560;5;17;8;;
619;F;TMAS;611;1;93;0;;
619;F;TMAS;611;2;138;3;;
619;F;TMAS;611;3;117;1;;
619;F;TMAS;611;4;100;0;;
619;F;TMAS;611;5;126;0;;
620;F;TMAS;612;1;32;0;;
620;F;TMAS;612;2;48;0;;
620;F;TMAS;612;3;66;10;;
620;F;TMAS;612;4;48;8;;
620;F;TMAS;612;5;46;5;;
621;F;TMAS;613;1;43;8;;
621;F;TMAS;613;2;37;0;;
621;F;TMAS;613;3;27;0;;
621;F;TMAS;613;4;33;0;;
621;F;TMAS;613;5;37;0;;
622;F;TMAS;614;1;48;5;;
622;F;TMAS;614;2;42;6;;
622;F;TMAS;614;3;27;5;;
622;F;TMAS;614;4;28;4;;one predated seed
622;F;TMAS;614;5;23;7;;
623;F;TMAS;615;1;83;14;;
623;F;TMAS;615;2;46;3;;
623;F;TMAS;615;3;20;6;;
623;F;TMAS;615;4;43;5;;
623;F;TMAS;615;5;50;1;;
624;F;TMAS;616;1;92;1;;
624;F;TMAS;616;2;62;0;;
624;F;TMAS;616;3;74;0;;
624;F;TMAS;616;4;99;8;;
624;F;TMAS;616;5;123;14;;
625;F;TMAS;617;1;61;3;;
625;F;TMAS;617;2;62;4;;
625;F;TMAS;617;3;49;1;;
625;F;TMAS;617;4;40;0;;
625;F;TMAS;617;5;63;0;;
626;F;TMAS;618;1;56;0;;
626;F;TMAS;618;2;64;0;;
626;F;TMAS;618;3;71;0;;
626;F;TMAS;618;4;52;0;;
626;F;TMAS;618;5;64;2;;
627;F;TMAS;619;1;77;0;;
627;F;TMAS;619;2;60;0;;
627;F;TMAS;619;3;62;0;;
627;F;TMAS;619;4;37;1;;
627;F;TMAS;619;5;71;0;;
628;F;TMAS;620;1;60;0;;
628;F;TMAS;620;2;84;0;;
628;F;TMAS;620;3;98;19;;
628;F;TMAS;620;4;84;16;;
628;F;TMAS;620;5;53;0;;
629;F;TMAS;621;1;51;0;;
629;F;TMAS;621;2;62;0;;
629;F;TMAS;621;3;42;1;;
629;F;TMAS;621;4;61;0;;
629;F;TMAS;621;5;61;0;;
630;F;TMAS;622;1;38;0;;
630;F;TMAS;622;2;93;2;;
630;F;TMAS;622;3;52;0;;
630;F;TMAS;622;4;81;0;;
630;F;TMAS;622;5;79;0;;
631;F;TMAS;623;1;70;3;;
631;F;TMAS;623;2;71;0;;
631;F;TMAS;623;3;68;0;;
631;F;TMAS;623;4;69;0;;
631;F;TMAS;623;5;NA;NA;;
632;F;TMAS;624;1;50;1;;1 semillas depredada
632;F;TMAS;624;2;74;0;;           
632;F;TMAS;624;3;44;0;;
632;F;TMAS;624;4;105;0;;
632;F;TMAS;624;5;45;0;;
633;F;TMAS;625;1;45;0;;
633;F;TMAS;625;2;46;0;;
633;F;TMAS;625;3;50;0;;
633;F;TMAS;625;4;34;0;;
633;F;TMAS;625;5;65;0;;
